Timestamp,FromAccount,ToAccount,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,suspected_money_laundering_involvement
10-09-2022 0.52,8017073B0,802D0BB30,1132.94,US Dollar,1132.94,US Dollar,
10-09-2022 0.50,8017073B0,802D0BB30,674.44,US Dollar,674.44,US Dollar,
10-09-2022 0.32,800CE7C10,802DAAB80,188.33,US Dollar,188.33,US Dollar,
10-09-2022 0.38,800CE7C10,802DAAB80,552.59,US Dollar,552.59,US Dollar,
10-09-2022 0.54,801CBD9F0,802DB4E80,174.67,US Dollar,174.67,US Dollar,
10-09-2022 0.55,100428660,802E33650,4779.65,US Dollar,4779.65,US Dollar,
10-09-2022 0.41,100428660,802E33650,425.89,US Dollar,425.89,US Dollar,
10-09-2022 0.35,8025BBA20,8014468B0,2150.52,US Dollar,2150.52,US Dollar,
10-09-2022 0.38,8025BBA20,8014468B0,532.16,US Dollar,532.16,US Dollar,
10-09-2022 0.38,801DAB3E0,801449850,128394.04,US Dollar,128394.04,US Dollar,
10-09-2022 0.45,801B442F0,802EE5430,6560.56,US Dollar,6560.56,US Dollar,
10-09-2022 0.52,801CE20A0,802F1C350,239.12,US Dollar,239.12,US Dollar,
10-09-2022 0.30,800EB0830,802F2FDE0,1401.68,US Dollar,1401.68,US Dollar,
10-09-2022 0.52,800EB0830,802F2FDE0,741.66,US Dollar,741.66,US Dollar,
10-09-2022 0.44,801C4CFA0,802FB00C0,920.93,US Dollar,920.93,US Dollar,
10-09-2022 0.39,801C4CFA0,802FB00C0,275.53,US Dollar,275.53,US Dollar,
10-09-2022 0.53,801B4E560,8030681A0,6372.67,US Dollar,6372.67,US Dollar,
10-09-2022 0.31,801B4E560,8030681A0,12454.16,US Dollar,12454.16,US Dollar,
10-09-2022 0.56,800A92A30,803109B90,63.98,US Dollar,63.98,US Dollar,
10-09-2022 0.40,800A92A30,803109B90,120.95,US Dollar,120.95,US Dollar,
10-09-2022 0.46,100428660,803135530,237.95,US Dollar,237.95,US Dollar,
10-09-2022 0.32,100428660,803135530,4.78,US Dollar,4.78,US Dollar,
10-09-2022 0.31,80076DBB0,80315A9F0,1419.59,US Dollar,1419.59,US Dollar,
10-09-2022 0.56,80076DBB0,80315A9F0,1950.34,US Dollar,1950.34,US Dollar,
10-09-2022 0.45,80076DBB0,80315A9F0,739.22,US Dollar,739.22,US Dollar,
10-09-2022 0.41,100428660,803217370,162.83,US Dollar,162.83,US Dollar,
10-09-2022 0.33,8031050C0,80329CB90,44293.18,US Dollar,44293.18,US Dollar,
10-09-2022 0.50,8022A8910,8033A05B0,3883.46,US Dollar,3883.46,US Dollar,
10-09-2022 0.45,8017C52F0,8033F4360,535.77,US Dollar,535.77,US Dollar,
10-09-2022 0.54,8017C52F0,8033F4360,845.05,US Dollar,845.05,US Dollar,
10-09-2022 0.44,80078EEA0,80348A220,116.99,US Dollar,116.99,US Dollar,
10-09-2022 0.37,80078EEA0,80348A220,120.54,US Dollar,120.54,US Dollar,
10-09-2022 0.50,8022E36A0,803581A50,125.41,US Dollar,125.41,US Dollar,
10-09-2022 0.56,803578D70,803578D70,274.25,US Dollar,1836.82,Yuan,
10-09-2022 0.56,803578D70,803655930,274.25,US Dollar,274.25,US Dollar,
10-09-2022 0.41,800F0EF30,80346E480,22.37,US Dollar,22.37,US Dollar,
10-09-2022 0.38,800F0EF30,80346E480,71.98,US Dollar,71.98,US Dollar,
10-09-2022 0.44,800F0EF30,80346E480,45.8,US Dollar,45.8,US Dollar,
10-09-2022 0.48,800F0EF30,80346E480,1.19,US Dollar,1.19,US Dollar,
10-09-2022 0.55,800F0EF30,80346E480,8.17,US Dollar,8.17,US Dollar,
10-09-2022 0.56,801181460,803781FC0,903.89,US Dollar,903.89,US Dollar,
10-09-2022 0.35,801181460,803781FC0,770.47,US Dollar,770.47,US Dollar,
10-09-2022 0.32,8022AE130,8037A39E0,85.52,US Dollar,85.52,US Dollar,
10-09-2022 0.57,80388CD20,80388CDC0,4030.89,US Dollar,4030.89,US Dollar,
10-09-2022 0.33,100428660,803933060,201.23,US Dollar,201.23,US Dollar,
10-09-2022 0.57,100428660,803933060,33.23,US Dollar,33.23,US Dollar,
10-09-2022 0.32,80131D210,80396BC70,321.45,US Dollar,321.45,US Dollar,
10-09-2022 0.45,100428660,803A1FC50,1143.56,US Dollar,1143.56,US Dollar,
10-09-2022 0.53,100428660,803A9BAC0,421.32,US Dollar,421.32,US Dollar,
10-09-2022 0.40,80094F370,803AA63F0,1.11,US Dollar,1.11,US Dollar,
10-09-2022 0.48,80094F370,803AA63F0,9.49,US Dollar,9.49,US Dollar,
10-09-2022 0.38,100428660,803AC2460,1511.49,US Dollar,1511.49,US Dollar,
10-09-2022 0.57,100428660,803AC2460,532.82,US Dollar,532.82,US Dollar,
10-09-2022 0.53,801137EC0,803AE0060,202.97,US Dollar,202.97,US Dollar,
10-09-2022 0.43,801137EC0,803AE0060,486.0,US Dollar,486.0,US Dollar,
10-09-2022 0.31,80199B6A0,803AE61E0,59.75,US Dollar,59.75,US Dollar,
10-09-2022 0.34,801E8FB70,803B6D0F0,10742.02,US Dollar,10742.02,US Dollar,
10-09-2022 0.56,801E8FB70,803B6D0F0,5695.58,US Dollar,5695.58,US Dollar,
10-09-2022 0.48,100428660,803C04800,200359.17,US Dollar,200359.17,US Dollar,
10-09-2022 0.37,80078EB60,803C093B0,261.72,US Dollar,261.72,US Dollar,
10-09-2022 0.42,80078EB60,803C093B0,145.7,US Dollar,145.7,US Dollar,
10-09-2022 0.42,8024EF4E0,803C1C810,273.13,US Dollar,273.13,US Dollar,
10-09-2022 0.35,8024EF4E0,803C1C810,11.04,US Dollar,11.04,US Dollar,
10-09-2022 0.43,80171C4D0,803C4B350,964.8,US Dollar,964.8,US Dollar,
10-09-2022 0.30,80171C4D0,803C4B350,839.32,US Dollar,839.32,US Dollar,
10-09-2022 0.52,80171C4D0,803C4B350,834.0,US Dollar,834.0,US Dollar,
10-09-2022 0.53,80155BB30,803D40B80,32.06,US Dollar,32.06,US Dollar,
10-09-2022 0.42,80155BB30,803D40B80,172.13,US Dollar,172.13,US Dollar,
10-09-2022 0.34,100428660,803E419B0,131.04,US Dollar,131.04,US Dollar,
10-09-2022 0.41,100428660,803E47980,141880.39,US Dollar,141880.39,US Dollar,
10-09-2022 0.37,100428660,803E47980,23177.2,US Dollar,23177.2,US Dollar,
10-09-2022 0.47,100428660,803E47980,7194.41,US Dollar,7194.41,US Dollar,
10-09-2022 0.54,80241F950,803E4C240,636.95,US Dollar,636.95,US Dollar,
10-09-2022 0.40,80241F950,803E4C240,2063.39,US Dollar,2063.39,US Dollar,
10-09-2022 0.59,80241F950,803E4C240,155.86,US Dollar,155.86,US Dollar,
10-09-2022 0.38,8032EE3A0,803EA75D0,15.3,US Dollar,15.3,US Dollar,
10-09-2022 0.47,8032EE3A0,803EA75D0,37.02,US Dollar,37.02,US Dollar,
10-09-2022 0.56,8032EE3A0,803EA75D0,22.51,US Dollar,22.51,US Dollar,
10-09-2022 0.58,8004B1D70,803EBD790,424.79,US Dollar,424.79,US Dollar,
10-09-2022 0.36,8003D4A30,80400E580,182963.93,US Dollar,182963.93,US Dollar,
10-09-2022 0.54,804191C00,804191CF0,59.44,US Dollar,59.44,US Dollar,
10-09-2022 0.38,804192130,804191CF0,171.94,US Dollar,171.94,US Dollar,
10-09-2022 0.36,800B2F960,8041932C0,697.83,US Dollar,697.83,US Dollar,
10-09-2022 0.51,800B2F960,8041932C0,248.25,US Dollar,248.25,US Dollar,
10-09-2022 0.50,800B2F960,8041932C0,20.59,US Dollar,20.59,US Dollar,
10-09-2022 0.43,801687AE0,8041B2E70,241784.2,US Dollar,241784.2,US Dollar,
10-09-2022 0.41,801687AE0,8041B2E70,26375.93,US Dollar,26375.93,US Dollar,
10-09-2022 0.54,801687AE0,8041B2E70,674199.85,US Dollar,674199.85,US Dollar,
10-09-2022 0.35,8017C7C30,8040788D0,1254.9,US Dollar,1254.9,US Dollar,
10-09-2022 0.49,8017C7C30,8040788D0,1662.62,US Dollar,1662.62,US Dollar,
10-09-2022 0.57,8008A39F0,8043B65A0,1743.61,US Dollar,1743.61,US Dollar,
10-09-2022 0.30,8008A39F0,8043B65A0,399.05,US Dollar,399.05,US Dollar,
10-09-2022 0.58,8036B60F0,8036B60F0,67.65,US Dollar,453.08,Yuan,
10-09-2022 0.58,8036B60F0,8043C48B0,67.65,US Dollar,67.65,US Dollar,
10-09-2022 0.34,8006AFC40,80486E250,120.1,US Dollar,120.1,US Dollar,
10-09-2022 0.33,800BDC940,804AB54F0,1014.2,US Dollar,1014.2,US Dollar,
10-09-2022 0.58,800BDC940,804AB54F0,2258.01,US Dollar,2258.01,US Dollar,
10-09-2022 0.57,100428660,804AF9AB0,51659.22,US Dollar,51659.22,US Dollar,
10-09-2022 0.38,100428660,804AF9AB0,20756.71,US Dollar,20756.71,US Dollar,
10-09-2022 0.38,100428660,804AF9AB0,131975.97,US Dollar,131975.97,US Dollar,
10-09-2022 0.51,802BCA6B0,804C24900,598.09,US Dollar,598.09,US Dollar,
10-09-2022 0.35,802BCA6B0,804C24900,1162.67,US Dollar,1162.67,US Dollar,
10-09-2022 0.32,801D49980,804D1F530,9558.52,US Dollar,9558.52,US Dollar,
10-09-2022 0.50,801D49980,804D1F530,3773.82,US Dollar,3773.82,US Dollar,
10-09-2022 0.57,80221D440,804E166F0,124.62,US Dollar,124.62,US Dollar,
10-09-2022 0.38,80221D440,804E166F0,54.98,US Dollar,54.98,US Dollar,
10-09-2022 0.59,804865280,804E20E80,9446.31,US Dollar,9446.31,US Dollar,
10-09-2022 0.57,8042EC6F0,804E44070,3568.65,US Dollar,3568.65,US Dollar,
10-09-2022 0.44,8042EC6F0,804E44070,984.9,US Dollar,984.9,US Dollar,
10-09-2022 0.36,801A47880,804E4EAC0,9034.58,US Dollar,9034.58,US Dollar,
10-09-2022 0.40,801A47880,804E4EAC0,6539.94,US Dollar,6539.94,US Dollar,
10-09-2022 0.47,100428660,804E57D00,192.39,US Dollar,192.39,US Dollar,
10-09-2022 0.44,100428660,804E57D00,32.07,US Dollar,32.07,US Dollar,
10-09-2022 0.57,801F7A4F0,804E682D0,509.87,US Dollar,509.87,US Dollar,
10-09-2022 0.38,8019828F0,804E6DB40,611.69,US Dollar,611.69,US Dollar,
10-09-2022 0.52,8019828F0,804E6DB40,541.6,US Dollar,541.6,US Dollar,
10-09-2022 0.46,803D21B50,804EC88B0,1833.81,US Dollar,1833.81,US Dollar,
10-09-2022 0.59,803D21B50,804EC88B0,497.84,US Dollar,497.84,US Dollar,
10-09-2022 0.56,801793EA0,804F2B4D0,17276.76,US Dollar,17276.76,US Dollar,
10-09-2022 0.56,801793EA0,804F2B4D0,4917.2,US Dollar,4917.2,US Dollar,
10-09-2022 0.59,8003F6580,804F2DE80,595.63,US Dollar,595.63,US Dollar,
10-09-2022 0.59,8003F6580,804F2DE80,4504.2,US Dollar,4504.2,US Dollar,
10-09-2022 0.54,8044CAB50,804FC2F50,60.26,US Dollar,60.26,US Dollar,
10-09-2022 0.34,8044CAB50,804FC2F50,12.77,US Dollar,12.77,US Dollar,
10-09-2022 0.47,804B3B600,804B3B600,18.71,US Dollar,1374.29,Rupee,
10-09-2022 0.47,804B3B600,805107AA0,18.71,US Dollar,18.71,US Dollar,
10-09-2022 0.46,804B3B600,804B3B600,12.27,US Dollar,901.12,Rupee,
10-09-2022 0.46,804B3B600,805107AA0,12.27,US Dollar,12.27,US Dollar,
10-09-2022 0.53,804B3B600,804B3B600,8.15,US Dollar,598.73,Rupee,
10-09-2022 0.53,804B3B600,805107AA0,8.15,US Dollar,8.15,US Dollar,
10-09-2022 0.49,8012883D0,805120FB0,242.45,US Dollar,242.45,US Dollar,
10-09-2022 0.46,8012883D0,805120FB0,116.99,US Dollar,116.99,US Dollar,
10-09-2022 0.31,800D2AF20,8051A8100,1880.93,US Dollar,1880.93,US Dollar,
10-09-2022 0.55,800D2AF20,8051A8100,1123.15,US Dollar,1123.15,US Dollar,
10-09-2022 0.54,800816450,8051F4F80,69618.38,US Dollar,69618.38,US Dollar,
10-09-2022 0.58,800816450,8051F4F80,115403.98,US Dollar,115403.98,US Dollar,
10-09-2022 0.38,100428660,8051F32A0,100.31,US Dollar,100.31,US Dollar,
10-09-2022 0.37,100428660,8051F32A0,362.09,US Dollar,362.09,US Dollar,
10-09-2022 0.31,8031B7C10,8051FD300,282.22,US Dollar,282.22,US Dollar,
10-09-2022 0.47,8031B7C10,8051FD300,84.67,US Dollar,84.67,US Dollar,
10-09-2022 0.51,8031B7C10,8051FD300,128.71,US Dollar,128.71,US Dollar,
10-09-2022 0.55,804952E30,805231080,192.53,US Dollar,192.53,US Dollar,
10-09-2022 0.42,804952E30,805231080,79.61,US Dollar,79.61,US Dollar,
10-09-2022 0.51,100428660,8052FB8B0,119.12,US Dollar,119.12,US Dollar,
10-09-2022 0.39,100428660,8052FB8B0,468.79,US Dollar,468.79,US Dollar,
10-09-2022 0.47,800268ED0,80532AD70,1217.08,US Dollar,1217.08,US Dollar,
10-09-2022 0.31,800268ED0,80532AD70,1636.95,US Dollar,1636.95,US Dollar,
10-09-2022 0.56,8015B9E20,8054B1160,75477.33,US Dollar,75477.33,US Dollar,
10-09-2022 0.37,8015B9E20,8054B1160,19751.13,US Dollar,19751.13,US Dollar,
10-09-2022 0.58,801DA21C0,805549BB0,29.85,US Dollar,29.85,US Dollar,
10-09-2022 0.42,801DA21C0,805549BB0,93.35,US Dollar,93.35,US Dollar,
10-09-2022 0.57,100428660,805575590,2748.5,US Dollar,2748.5,US Dollar,
10-09-2022 0.37,100428660,805575590,916.17,US Dollar,916.17,US Dollar,
10-09-2022 0.37,800C0E8F0,8055B7C60,95.56,US Dollar,95.56,US Dollar,
10-09-2022 0.51,800C0E8F0,8055B7C60,256.24,US Dollar,256.24,US Dollar,
10-09-2022 0.52,800C0E8F0,8055B7C60,44.72,US Dollar,44.72,US Dollar,
10-09-2022 0.44,803ED0780,8056CF5D0,1963.27,US Dollar,1963.27,US Dollar,
10-09-2022 0.33,803ACF3B0,805702CA0,41.38,US Dollar,41.38,US Dollar,
10-09-2022 0.40,803ACF3B0,805702CA0,93.94,US Dollar,93.94,US Dollar,
10-09-2022 0.54,803ACF3B0,805702CA0,145.49,US Dollar,145.49,US Dollar,
10-09-2022 0.50,805207CA0,805830250,4614.03,US Dollar,4614.03,US Dollar,
10-09-2022 0.42,80110E450,80110E450,19213.29,US Dollar,16396.62,Euro,
10-09-2022 0.42,80110E450,8058BA820,19213.29,US Dollar,19213.29,US Dollar,
10-09-2022 0.47,80110E450,80110E450,24346.86,US Dollar,20777.61,Euro,
10-09-2022 0.47,80110E450,8058BA820,24346.86,US Dollar,24346.86,US Dollar,
10-09-2022 0.38,80110E450,80110E450,26729.69,US Dollar,22811.12,Euro,
10-09-2022 0.38,80110E450,8058BA820,26729.69,US Dollar,26729.69,US Dollar,
10-09-2022 0.49,8034DFA00,805A04740,34.67,US Dollar,34.67,US Dollar,
10-09-2022 0.45,8034DFA00,805A04740,176.4,US Dollar,176.4,US Dollar,
10-09-2022 0.34,802C60090,805A35B40,3139.58,US Dollar,3139.58,US Dollar,
10-09-2022 0.32,802C60090,805A35B40,1745.24,US Dollar,1745.24,US Dollar,
10-09-2022 0.30,8008E5270,805A5D340,7178.65,US Dollar,7178.65,US Dollar,
10-09-2022 0.48,8008E5270,805A5D340,3662.95,US Dollar,3662.95,US Dollar,
10-09-2022 0.33,8008E5270,805A5D340,12017.22,US Dollar,12017.22,US Dollar,
10-09-2022 0.31,80087F110,805A68330,1854.88,US Dollar,1854.88,US Dollar,
10-09-2022 0.37,80087F110,805A68330,2748.78,US Dollar,2748.78,US Dollar,
10-09-2022 0.50,100428660,805A6C010,639.77,US Dollar,639.77,US Dollar,
10-09-2022 0.37,100428660,805A6C010,1476.37,US Dollar,1476.37,US Dollar,
10-09-2022 0.50,805A6C010,805A6C100,4807.79,US Dollar,4807.79,US Dollar,
10-09-2022 0.51,100428660,805A8BDE0,20962798.37,US Dollar,20962798.37,US Dollar,
10-09-2022 0.34,100428660,805A8BDE0,12659.02,US Dollar,12659.02,US Dollar,
10-09-2022 0.33,100428660,805A8BDE0,5439810.51,US Dollar,5439810.51,US Dollar,
10-09-2022 0.55,805100AE0,805AADE00,571.23,US Dollar,571.23,US Dollar,
10-09-2022 0.31,805100AE0,805AADE00,459.96,US Dollar,459.96,US Dollar,
10-09-2022 0.32,802AE88E0,805AB4D60,88171.19,US Dollar,88171.19,US Dollar,
10-09-2022 0.30,802AE88E0,805AB4D60,15140.08,US Dollar,15140.08,US Dollar,
10-09-2022 0.35,802AE88E0,805AB4D60,349325.08,US Dollar,349325.08,US Dollar,
10-09-2022 0.36,8057D6B20,805B11420,485.71,US Dollar,485.71,US Dollar,
10-09-2022 0.32,804E09F20,805B2B720,58.83,US Dollar,58.83,US Dollar,
10-09-2022 0.52,804E09F20,805B2B720,2.8,US Dollar,2.8,US Dollar,
10-09-2022 0.34,804E09F20,805B2B720,1.07,US Dollar,1.07,US Dollar,
10-09-2022 0.46,805195EA0,805DFAE70,477.86,US Dollar,477.86,US Dollar,
10-09-2022 0.43,805195EA0,805DFAE70,3432.28,US Dollar,3432.28,US Dollar,
10-09-2022 0.53,805195EA0,805DFAE70,1988.91,US Dollar,1988.91,US Dollar,
10-09-2022 0.48,803AE2CB0,805DFC170,6332.39,US Dollar,6332.39,US Dollar,
10-09-2022 0.46,803AE2CB0,805DFC170,3119.61,US Dollar,3119.61,US Dollar,
10-09-2022 0.55,100428660,805EFB100,56.72,US Dollar,56.72,US Dollar,
10-09-2022 0.52,100428660,805EFB100,5.55,US Dollar,5.55,US Dollar,
10-09-2022 0.35,100428660,805EFB100,6.66,US Dollar,6.66,US Dollar,
10-09-2022 0.31,100428660,806017B00,130.13,US Dollar,130.13,US Dollar,
10-09-2022 0.42,100428660,806017B00,128.99,US Dollar,128.99,US Dollar,
10-09-2022 0.55,8020290E0,8060567B0,87.67,US Dollar,87.67,US Dollar,
10-09-2022 0.31,8020290E0,8060567B0,292.87,US Dollar,292.87,US Dollar,
10-09-2022 0.46,805ADBD30,8060C06A0,15558.33,US Dollar,15558.33,US Dollar,
10-09-2022 0.34,805ADBD30,8060C06A0,2424.19,US Dollar,2424.19,US Dollar,
10-09-2022 0.40,805ADBD30,8060C06A0,4365.67,US Dollar,4365.67,US Dollar,
10-09-2022 0.44,100428660,8062682B0,1738.31,US Dollar,1738.31,US Dollar,
10-09-2022 0.31,100428660,8062682B0,118.83,US Dollar,118.83,US Dollar,
10-09-2022 0.51,803235170,80626EF90,52.02,US Dollar,52.02,US Dollar,
10-09-2022 0.53,803235170,80626EF90,66.73,US Dollar,66.73,US Dollar,
10-09-2022 0.30,100428660,8062BDEF0,6389.55,US Dollar,6389.55,US Dollar,
10-09-2022 0.46,100428660,8062BDEF0,4239.81,US Dollar,4239.81,US Dollar,
10-09-2022 0.40,100428660,8062BDEF0,11011.19,US Dollar,11011.19,US Dollar,
10-09-2022 0.31,100428660,8063D79D0,1314.09,US Dollar,1314.09,US Dollar,
10-09-2022 0.59,100428660,8063D79D0,2542.48,US Dollar,2542.48,US Dollar,
10-09-2022 0.37,804521600,8063E4B30,1218.48,US Dollar,1218.48,US Dollar,
10-09-2022 0.30,804521600,8063E4B30,32.99,US Dollar,32.99,US Dollar,
10-09-2022 0.34,803901C20,8063E9070,3142.24,US Dollar,3142.24,US Dollar,
10-09-2022 0.42,803901C20,8063E9070,3304.52,US Dollar,3304.52,US Dollar,
10-09-2022 0.53,803901C20,8063E9070,751.45,US Dollar,751.45,US Dollar,
10-09-2022 0.40,803901C20,8063E9070,1697.29,US Dollar,1697.29,US Dollar,
10-09-2022 0.43,805583050,8063F21C0,257.7,US Dollar,257.7,US Dollar,
10-09-2022 0.41,805583050,8063F21C0,178.55,US Dollar,178.55,US Dollar,
10-09-2022 0.58,80248FF20,80643B2F0,94.01,US Dollar,94.01,US Dollar,
10-09-2022 0.32,80248FF20,80643B2F0,835.5,US Dollar,835.5,US Dollar,
10-09-2022 0.41,8058D6600,806446B50,85.15,US Dollar,85.15,US Dollar,
10-09-2022 0.52,8058D6600,806446B50,85.53,US Dollar,85.53,US Dollar,
10-09-2022 0.57,8058D6600,806446B50,25.72,US Dollar,25.72,US Dollar,
10-09-2022 0.37,100428660,806460E50,759.06,US Dollar,759.06,US Dollar,
10-09-2022 0.52,100428660,806460E50,357.56,US Dollar,357.56,US Dollar,
10-09-2022 0.33,8001C9040,806473CA0,853.31,US Dollar,853.31,US Dollar,
10-09-2022 0.35,8001C9040,806473CA0,1959.57,US Dollar,1959.57,US Dollar,
10-09-2022 0.55,8001C9040,806473CA0,2350.79,US Dollar,2350.79,US Dollar,
10-09-2022 0.51,8031311F0,8064EFDE0,264.84,US Dollar,264.84,US Dollar,
10-09-2022 0.36,8031311F0,8064EFDE0,68.21,US Dollar,68.21,US Dollar,
10-09-2022 0.41,80353EA10,806524990,2242680.64,US Dollar,2242680.64,US Dollar,
10-09-2022 0.42,805EC6410,8065C5400,97.42,US Dollar,97.42,US Dollar,
10-09-2022 0.57,805EC6410,8065C5400,70.17,US Dollar,70.17,US Dollar,
10-09-2022 0.58,805EC6410,8065C5400,37.22,US Dollar,37.22,US Dollar,
10-09-2022 0.46,805EC6410,8065C5400,8.23,US Dollar,8.23,US Dollar,
10-09-2022 0.59,805EC6410,8065C5400,12.97,US Dollar,12.97,US Dollar,
10-09-2022 0.34,8010B40E0,806681460,3288.9,US Dollar,3288.9,US Dollar,
10-09-2022 0.45,803474B30,806688870,1784.46,US Dollar,1784.46,US Dollar,
10-09-2022 0.56,800F97A40,8066E8AC0,232793.19,US Dollar,232793.19,US Dollar,
10-09-2022 0.30,800F97A40,8066E8AC0,11287.33,US Dollar,11287.33,US Dollar,
10-09-2022 0.48,805B66D70,80617CC80,149.35,US Dollar,149.35,US Dollar,
10-09-2022 0.39,805B66D70,80617CC80,155.18,US Dollar,155.18,US Dollar,
10-09-2022 0.56,8056EDA50,8067108F0,4254.9,US Dollar,4254.9,US Dollar,
10-09-2022 0.43,8056EDA50,8067108F0,10127.07,US Dollar,10127.07,US Dollar,
10-09-2022 0.49,804E80A10,806724DA0,271.75,US Dollar,271.75,US Dollar,
10-09-2022 0.55,804E80A10,806724DA0,980.32,US Dollar,980.32,US Dollar,
10-09-2022 0.38,8032992A0,806769830,928.55,US Dollar,928.55,US Dollar,
10-09-2022 0.52,8032992A0,806769830,2646.15,US Dollar,2646.15,US Dollar,
10-09-2022 0.40,8032992A0,806769830,133.26,US Dollar,133.26,US Dollar,
10-09-2022 0.42,80644F610,80677CA30,113.15,US Dollar,113.15,US Dollar,
10-09-2022 0.54,80644F610,80677CA30,118.3,US Dollar,118.3,US Dollar,
10-09-2022 0.34,8014738E0,8014738E0,13.79,US Dollar,11.77,Euro,
10-09-2022 0.34,8014738E0,8068383D0,13.79,US Dollar,13.79,US Dollar,
10-09-2022 0.38,8014738E0,8014738E0,7.08,US Dollar,6.04,Euro,
10-09-2022 0.38,8014738E0,8068383D0,7.08,US Dollar,7.08,US Dollar,
10-09-2022 0.37,8066C01D0,806892950,4869.1,US Dollar,4869.1,US Dollar,
10-09-2022 0.39,8066C01D0,806892950,6225.23,US Dollar,6225.23,US Dollar,
10-09-2022 0.40,802669E70,80093BA50,1103581.14,US Dollar,1103581.14,US Dollar,
10-09-2022 0.54,805DD5D90,8069D2D20,1481.87,US Dollar,1481.87,US Dollar,
10-09-2022 0.51,805DD5D90,8069D2D20,3022.83,US Dollar,3022.83,US Dollar,
10-09-2022 0.38,805DD5D90,8069D2D20,131.74,US Dollar,131.74,US Dollar,
10-09-2022 0.44,805DD5D90,8069D2D20,611.75,US Dollar,611.75,US Dollar,
10-09-2022 0.34,100428660,806A72F60,1062.6,US Dollar,1062.6,US Dollar,
10-09-2022 0.47,100428660,806A72F60,3134.59,US Dollar,3134.59,US Dollar,
10-09-2022 0.42,80376A060,806B58620,1580.07,US Dollar,1580.07,US Dollar,
10-09-2022 0.39,80376A060,806B58620,2873.19,US Dollar,2873.19,US Dollar,
10-09-2022 0.49,802726920,802726920,512.67,US Dollar,437.51,Euro,
10-09-2022 0.49,802726920,806B74B50,512.67,US Dollar,512.67,US Dollar,
10-09-2022 0.59,802726920,802726920,1458.03,US Dollar,1244.28,Euro,
10-09-2022 0.59,802726920,806B74B50,1458.03,US Dollar,1458.03,US Dollar,
10-09-2022 0.51,802B37270,806B9C880,58857.01,US Dollar,58857.01,US Dollar,
10-09-2022 0.54,80191B1B0,806C78380,72.07,US Dollar,72.07,US Dollar,
10-09-2022 0.36,80191B1B0,806C78380,38.92,US Dollar,38.92,US Dollar,
10-09-2022 0.48,800F656C0,806CB0E30,10324.37,US Dollar,10324.37,US Dollar,
10-09-2022 0.39,800F656C0,806CB0E30,353.83,US Dollar,353.83,US Dollar,
10-09-2022 0.57,800F656C0,806CB0E30,254.88,US Dollar,254.88,US Dollar,
10-09-2022 0.43,801CBB470,806D19050,15711.95,US Dollar,15711.95,US Dollar,
10-09-2022 0.31,801CBB470,806D19050,2832.16,US Dollar,2832.16,US Dollar,
10-09-2022 0.56,801CBB470,806D19050,1269.58,US Dollar,1269.58,US Dollar,
10-09-2022 0.32,802FAD250,806D3B450,382773.39,US Dollar,382773.39,US Dollar,
10-09-2022 0.45,802FAD250,806D3B450,484792.57,US Dollar,484792.57,US Dollar,
10-09-2022 0.45,802FAD250,806D3B450,742921.73,US Dollar,742921.73,US Dollar,
10-09-2022 0.47,8027C5DC0,806E0FDC0,661.67,US Dollar,661.67,US Dollar,
10-09-2022 0.38,8027C5DC0,806E0FDC0,2038.42,US Dollar,2038.42,US Dollar,
10-09-2022 0.37,8034872A0,806E778B0,290.96,US Dollar,290.96,US Dollar,
10-09-2022 0.47,8034872A0,806E778B0,544.38,US Dollar,544.38,US Dollar,
10-09-2022 0.43,8066CBFC0,806E8BF10,81.93,US Dollar,81.93,US Dollar,
10-09-2022 0.34,8066CBFC0,806E8BF10,88.78,US Dollar,88.78,US Dollar,
10-09-2022 0.33,800D0A0A0,806EFD560,200249.71,US Dollar,200249.71,US Dollar,
10-09-2022 0.42,8004E6440,806FE8160,14948461.74,US Dollar,14948461.74,US Dollar,
10-09-2022 0.35,8004E6440,806FE8160,7383.08,US Dollar,7383.08,US Dollar,
10-09-2022 0.39,8004E6440,806FE8160,9266874.63,US Dollar,9266874.63,US Dollar,
10-09-2022 0.39,801416D30,807003D60,1282.26,US Dollar,1282.26,US Dollar,
10-09-2022 0.47,802238C70,80718E050,3558.97,US Dollar,3558.97,US Dollar,
10-09-2022 0.37,802238C70,80718E050,5844.86,US Dollar,5844.86,US Dollar,
10-09-2022 0.44,806603530,80683C120,289.82,US Dollar,289.82,US Dollar,
10-09-2022 0.33,806603530,80683C120,233.8,US Dollar,233.8,US Dollar,
10-09-2022 0.46,801F76520,807280530,387.94,US Dollar,387.94,US Dollar,
10-09-2022 0.45,801F76520,807280530,374.32,US Dollar,374.32,US Dollar,
10-09-2022 0.46,802AC04C0,80728FD70,31894.57,US Dollar,31894.57,US Dollar,
10-09-2022 0.48,802AC04C0,80728FD70,24099.95,US Dollar,24099.95,US Dollar,
10-09-2022 0.53,800C3FED0,8072C9630,214.08,US Dollar,214.08,US Dollar,
10-09-2022 0.57,800C3FED0,8072C9630,723.63,US Dollar,723.63,US Dollar,
10-09-2022 0.35,800C3FED0,8072C9630,456.75,US Dollar,456.75,US Dollar,
10-09-2022 0.34,800C3FED0,8072C9630,346.68,US Dollar,346.68,US Dollar,
10-09-2022 0.39,800E737E0,807434AE0,99.27,US Dollar,99.27,US Dollar,
